filename,class,subtype,prompt,Unnamed: 4,Unnamed: 5,SPLIT,file_path
SOB_B_F-14-14134-400-008,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-008.png
SOB_B_F-14-14134-400-009,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-009.png
SOB_B_F-14-14134-400-010,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-010.png
SOB_B_F-14-14134-400-011,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-011.png
SOB_B_F-14-14134-400-012,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-012.png
SOB_B_F-14-14134-400-013,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-013.png
SOB_B_F-14-14134-400-014,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-014.png
SOB_B_F-14-14134-400-015,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-015.png
SOB_B_F-14-14134-400-016,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-016.png
SOB_B_F-14-14134-400-017,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-017.png
SOB_B_F-14-14134-400-018,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-018.png
SOB_B_F-14-14134-400-019,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-019.png
SOB_B_F-14-14134-400-020,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-020.png
SOB_B_F-14-14134-400-021,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-021.png
SOB_B_F-14-14134-400-022,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-022.png
SOB_B_F-14-14134-400-023,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-023.png
SOB_B_F-14-14134-400-024,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-024.png
SOB_B_F-14-14134-400-025,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-025.png
SOB_B_F-14-14134-400-026,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-026.png
SOB_B_F-14-14134-400-027,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-027.png
SOB_B_F-14-14134-400-028,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-028.png
SOB_B_F-14-14134-400-029,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-029.png
SOB_B_F-14-14134-400-030,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-030.png
SOB_B_F-14-14134-400-031,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-031.png
SOB_B_F-14-14134-400-032,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-032.png
SOB_B_F-14-14134-400-033,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-033.png
SOB_B_F-14-14134-400-034,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-034.png
SOB_B_F-14-14134-400-035,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-035.png
SOB_B_F-14-14134-400-036,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-036.png
SOB_B_F-14-14134-400-037,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134-400-037.png
SOB_B_F-14-14134E-400-001,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-001.png
SOB_B_F-14-14134E-400-002,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-002.png
SOB_B_F-14-14134E-400-003,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-003.png
SOB_B_F-14-14134E-400-004,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-004.png
SOB_B_F-14-14134E-400-005,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-005.png
SOB_B_F-14-14134E-400-006,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-006.png
SOB_B_F-14-14134E-400-007,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-007.png
SOB_B_F-14-14134E-400-008,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-008.png
SOB_B_F-14-14134E-400-009,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-009.png
SOB_B_F-14-14134E-400-010,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-010.png
SOB_B_F-14-14134E-400-011,benign,Fibro adenoma,This is a benign breast histological image with the subtype identified as fibroadenoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-011.png
SOB_B_F-14-14134E-400-012,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-14134E-400-012.png
SOB_B_F-14-21998CD-400-001,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-001.png
SOB_B_F-14-21998CD-400-002,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-002.png
SOB_B_F-14-21998CD-400-003,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-003.png
SOB_B_F-14-21998CD-400-004,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-004.png
SOB_B_F-14-21998CD-400-005,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-005.png
SOB_B_F-14-21998CD-400-006,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-006.png
SOB_B_F-14-21998CD-400-007,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-007.png
SOB_B_F-14-21998CD-400-008,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-008.png
SOB_B_F-14-21998CD-400-009,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-009.png
SOB_B_F-14-21998CD-400-010,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-010.png
SOB_B_F-14-21998CD-400-011,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-011.png
SOB_B_F-14-21998CD-400-012,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-012.png
SOB_B_F-14-21998CD-400-013,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-013.png
SOB_B_F-14-21998CD-400-014,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-014.png
SOB_B_F-14-21998CD-400-015,benign,Fibro adenoma,"The image represents benign breast tissue, showing features of the fibroadenoma subclass under histopathological examination.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-015.png
SOB_B_F-14-21998CD-400-016,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-016.png
SOB_B_F-14-21998CD-400-017,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-017.png
SOB_B_F-14-21998CD-400-018,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-018.png
SOB_B_F-14-21998CD-400-019,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-019.png
SOB_B_F-14-21998CD-400-020,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-020.png
SOB_B_F-14-21998CD-400-021,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-021.png
SOB_B_F-14-21998CD-400-022,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-022.png
SOB_B_F-14-21998CD-400-023,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-023.png
SOB_B_F-14-21998CD-400-024,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-024.png
SOB_B_F-14-21998CD-400-025,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-025.png
SOB_B_F-14-21998CD-400-026,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-026.png
SOB_B_F-14-21998CD-400-027,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-027.png
SOB_B_F-14-21998CD-400-028,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-028.png
SOB_B_F-14-21998CD-400-029,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-029.png
SOB_B_F-14-21998CD-400-030,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-030.png
SOB_B_F-14-21998CD-400-031,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-031.png
SOB_B_F-14-21998CD-400-032,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998CD-400-032.png
SOB_B_F-14-21998EF-400-001,benign,Fibro adenoma,"A breast tissue sample classified as benign with the subclass fibroadenoma, captured as a histopathology image.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998EF-400-001.png
SOB_B_F-14-21998EF-400-002,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998EF-400-002.png
SOB_B_F-14-21998EF-400-003,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998EF-400-003.png
SOB_B_F-14-21998EF-400-004,benign,Fibro adenoma,"A histopathology image of benign breast tissue, categorized under the fibroadenoma subclass.",,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/benign/Fibro_adenoma/SOB_B_F-14-21998EF-400-004.png
